3548;7038
8632;3535
9633;5044
5266;3819
5290;8223
637;8831
2906;2513
7138;377
461;8579
8040;7078
2629;233
3822;2029
5529;5680
2914;1476
3871;5306
8578;3590
4499;8937
6410;7074
7857;857
5222;7225
7021;1527
7148;4183
3632;518
5557;7028
1626;3939
8754;9605
7968;9698
9672;9442
1224;819
5299;6464
5065;3127
1460;7863
4525;6290
7539;7740
135;2541
7085;1382
2832;5917
8480;9043
704;5329
6962;9299
4955;9389
4981;5379
7910;9392
7347;7501
6660;1776
8002;9596
2462;3011
8013;826
613;7168
2333;7651
5616;4319
1235;1967
3925;3840
8774;2806
2928;3655
5604;8457
5355;7942
6710;6043
1497;8030
20;5696
3374;2304
7354;3710
9979;301
5372;9697
6097;6107
2327;8281
611;2183
2210;1687
1446;5815
9430;4238
2179;1247
3780;4280
6735;373
8973;5787
9691;8764
1733;1004
883;6062
6948;9583
5364;7924
4494;5663
1754;7205
630;2993
6964;5565
7414;5133
9221;3584
5766;5866
5798;480
829;2870
9556;4155
7497;2738
9982;2840
4016;1445
9270;8676
1283;2650
2693;825
6466;3463
9645;8283
4344;7977
7666;8060
7097;8638
3501;6376
6223;5514
6050;216
3465;4216
8260;3725
8562;7902
1863;5181
4052;4251
3183;6968
8010;4059
9614;7534
8044;3656
5779;8715
8063;4890
4342;2990
2109;9411
6297;2767
8151;2802
7638;7167
2227;4471
9671;4301
2267;4281
6358;6392
4337;9787
1459;4707
8173;863
6141;6633
2704;6506
9737;1393
2755;4658
1888;2803
8084;6889
6992;3617
4583;7739
5201;7584
6092;6906
8756;4074
6815;1763
1667;6796
3612;3089
859;6961
6739;5088
506;1809
4990;47
7518;5140
5125;7990
1879;3472
6679;3445
4698;2500
7127;8099
6871;7539
9752;4578
7093;8507
8325;2366
4236;83
161;2942
6186;7480
3307;2636
5565;2148
6051;8877
8971;2122
1266;8972
6374;6857
4914;8933
3379;5349
5764;2533
228;4237
900;9625
4207;5961
5227;2295
4915;4533
8379;9303
3022;1505
920;4188
9269;6334
4581;547
262;9642
6472;4516
3843;9196
2276;9776
6053;7766
9971;6772
5129;3515
2030;3536
5487;5028
6474;1179
382;5053
7102;9791
7500;9253
3951;8939
356;3462
8702;4627
6517;15
7173;7131
3641;9663
2383;8760
1598;8407
2439;5066
8574;1340
1193;2431
9527;133
5405;1578
7368;4063
3227;414
3993;5882
5092;7620
8626;2197
5242;6790
5559;1351
9001;7458
2837;8532
4737;8068
2534;1682
8289;7497
4241;4297
3647;9658
5224;2025
8232;5869
8575;6848
9665;5214
4662;2388
4628;6870
2939;320
1081;3701
3855;5235
3640;7549
6322;1165
764;8714
7190;1736
2429;9845
7849;8441
3221;382
1605;3513
4442;6851
6465;2478
7180;171
1369;6038
7174;459
3814;6826
7442;5347
8321;3474
6336;9378
1447;7577
6868;8736
1373;7236
2009;7301
9940;5721
4566;1611
5136;5772
7748;9875
8243;4971
9015;9721
7660;98
4045;5047
125;9585
8219;1089
4461;8160
6431;2704
6455;2676
1415;1496
6318;7970
2908;9393
1307;1874
8454;827
5806;9139
5170;8448
6271;5905
2307;6390
2320;4356
5403;365
2452;1692
94;2101
6290;6368
9496;2598
8703;7904
7067;8781
6723;3092
7068;9844
1260;5722
5759;6801
4115;6430
2104;1702
8457;912
2036;2983
4618;4540
4152;1419
7325;5807
2215;302
9580;9117
2644;2458
4674;7821
3626;7808
1298;2231
729;4829
3773;6467
3866;1331
8296;6520
3905;4286
2368;913
2477;411
1617;7300
3757;9091
8923;7270
1223;9552
7996;4141
148;6903
7554;3678
1354;1830
8046;9558
4239;7518
9132;7113
9101;6474
2596;4955
460;9408
1376;8768
4775;8924
4949;73
6747;9652
2526;9149
230;7682
8894;7193
6288;1424
429;7427
5038;329
8905;4674
9494;376
5711;7104
4083;595
3816;5633
4055;5300
3555;962
7672;9229
2271;7552
4325;8537
803;7918
1083;3447
6858;7720
7344;7968
736;4089
1304;987
6339;5804
8781;9450
2511;5002
9486;5125
6114;6238
2551;8086
4095;9730
1851;738
6229;4228
4197;3358
2721;9864
4399;7748
4984;2020
7317;312
4881;7860
6623;4115
7279;1218
4283;5746
3717;6170
6402;1065
5698;5141
2470;9443
9342;3828
6026;9896
3682;1318
9457;3318
7116;933
7960;8587
2135;91
2555;5753
7349;3365
1772;8181
1268;4699
268;6235
4854;3903
6564;2473
3308;6768
4160;977
9398;5653
6764;9180
7382;8591
4188;687
8278;9569
9793;7229
9613;5310
8629;8611
4403;740
5187;6831
9664;6149
8653;5893
6628;1011
440;2372
1913;1556
2132;7956
924;387
9776;8168
5953;2373
9862;1427
5172;6759
3649;3106
1082;8804
7285;472
936;4467
7156;2495
8866;3162
8416;2600
1411;9764
2825;5068
2114;7365
2931;7809
6199;3325
6154;9380
3528;2438
760;4448
5251;5790
7642;6249
8611;7457
214;8980
1745;3663
1815;7602
8613;7437
7;5143
8899;6150
4200;3994
2354;574
6447;4913
5305;9487
5768;388
5213;6980
4450;7046
3541;4712
8865;8617
6069;3446
9616;1893
3684;7137
6449;6507
8131;7769
6864;681
4645;2356
4251;3752
5127;6399
3964;8427
4526;6613
5898;4152
179;631
2570;9610
372;8687
2139;1343
1291;1971
2387;802
4717;5332
5376;3321
503;290
655;9438
8130;2250
4013;8916
3860;1092
8111;2116
571;2328
7397;1201
3087;4911
1719;9935
9550;2808
1786;2282
1846;9573
9964;6542
8680;1616
9640;9621
8917;538
428;7759
4273;4147
7042;7668
4418;9686
9448;9372
8373;4476
7154;6391
791;1251
8733;9094
4944;4973
3059;6097
5949;4085
6492;395
7848;5092
824;5981
8912;1366
7334;2419
8451;9742
2818;9437
8989;5087
2900;3222
9023;4631
5163;2251
7991;918
7927;1667
9566;808
2677;5839
1163;1302
6644;5343
954;7220
2776;5987
5316;4338
4584;7623
400;5340
9920;7676
9943;4242
3351;8490
8121;2139
4759;2684
493;1895
821;7363
6562;4657
4040;1652
8217;6824
896;6344
8248;8957
910;1953
3661;1307
6555;4777
4639;6981
4124;9099
2666;6780
696;4038
8402;8459
1871;5962
8508;5995
6143;3033
7852;8887
5078;8584
3148;8471
7378;9447
7388;5518
9133;899
1816;1845
4884;113
7685;7170
8953;2166
1776;837
554;103
7531;9129
5161;432
6012;4624
5554;1961
4615;7930
4263;7703
6110;9857
9524;6665
9454;6631
1573;7120
6453;8995
4806;4100
779;4296
7218;7090
5149;2290
1736;611
1157;2314
5516;8413
5970;8718
4722;3524
1352;6489
7656;4312
3611;922
9383;6166
8301;6457
7920;1521
1158;7527
2782;8178
3654;1337
1344;9541
3927;4733
8827;7666
906;8666
278;705
5505;8177
5130;1154
2694;9615
2549;6757
3214;2241
8994;1147
2533;9909
1910;5579
7144;1116
4589;8674
8162;9562
4644;4603
2821;6726
1455;5900
3974;1544
3274;6358
4356;5378
4187;9714
3099;2348
1669;4246
4097;6234
7506;904
7821;8059
9493;8133
7571;7425
3204;3373
5489;7015
9535;9995
8247;4768
943;9138
1410;2768
4883;6463
8795;8577
6433;2136
573;1644
1661;9739
6094;3165
9442;2507
6719;5567
2854;4918
4336;1429
7211;8743
5556;4744
1397;8847
5813;8615
533;2584
8897;5201
4343;2617
3428;5065
5031;5318
6540;8372
298;5647
1515;5589
7315;4975
8176;2337
7405;9235
2241;701
8863;1695
2580;4311
9243;256
7855;6797
2142;1488
3355;2008
6572;9416
2035;7575
8650;9826
1434;7762
9273;7387
1730;6400
6405;2196
3113;4962
7608;1073
4835;118
2700;3320
7605;7681
5634;824
8210;2205
7332;5245
5936;1563
1495;2875
2010;551
8181;9266
9418;9685
4531;9200
471;1262
9892;6424
6384;8202
9699;7895
374;9912
1906;8656
1340;5493
9341;504
2469;9797
5910;4714
5726;4233
5427;392
4731;5901
6037;7952
9052;7928
4294;8071
7420;4180
9026;6439
9325;3436
7827;3230
9554;4652
9840;9959
6276;77
4506;5113
250;5708
9434;8026
1;7688
3551;5375
1255;1303
5542;3743
2824;4513
4121;8970
4962;7098
7495;1613
3207;5102
1806;7861
56;9204
9075;4705
3965;4159
1608;565
8087;5794
3432;2690
2875;4084
6600;3798
5360;4904
5816;7573
1416;3594
3034;6298
1092;1163
4913;1183
36;8755
2028;540
5965;1875
3603;8628
5818;8604
7111;776
9088;8057
8019;3722
6683;3829
399;9859
7413;5423
7403;1221
4527;8818
3430;1866
1581;6612
459;9434
3978;3721
8854;1541
4953;2508
1516;7311
8444;1952
4869;1352
9306;1085
3764;4167
2110;3979
5191;4027
984;6486
5341;9641
2902;7277
8262;2141
1294;6011
207;1721
7009;3711
7035;8391
5631;5030
4406;275
3425;1054
9039;7581
9824;2265
3178;4070
1473;6944
9779;1151
2432;2177
5103;2855
5435;2498
4749;6425
3846;3157
7933;5732
177;6026
9758;4649
6397;9522
8207;9842
6770;8828
2082;8603
1551;5076
5099;4920
2410;3326
7988;9594
2978;6817
1644;403
1421;5904
867;666
4469;9430
6046;9748
3865;3478
1538;93
3939;7791
511;2841
2209;9908
9112;1033
7837;6340
7918;7007
5287;5886
4219;8449
8514;1520
8462;4097
5870;6557
689;1136
5537;5213
2066;6437
7854;3006
6349;7380
2314;7959
7665;7607
6425;8758
284;6112
6541;1646
9046;2742
6556;6090
6606;2566
7273;2913
2812;8838
2279;6115
9119;4909
8796;2936
6809;852
187;9292
7949;8268
3995;9290
1048;4941
1524;357
2664;2999
6988;2245
7564;8480
5437;3610
7526;9167
1935;1220
416;638
9915;2663
7926;7493
6063;8900
6521;668
8715;4396
7704;6888
2062;9478
9735;9153
8390;924
353;4938
644;184
8892;2490
4298;8113
2372;4759
8442;5206
724;3745
2574;389
2633;2722
4530;9347
8238;3675
8196;3588
9754;9761
519;3067
6135;7502
5922;1295
2645;2850
8253;3620
7964;842
3236;3940
4460;531
8805;4360
3834;8486
5733;1105
5436;9746
5668;5134
3663;9171
8780;7207
9755;3921
7149;553
8533;7964
3553;9410
1887;1827
6882;9988
7311;5920
3081;6253
7814;8626
8540;9704
7718;6775
5576;7656
1125;1216
4355;406
6476;7411
828;2247
8165;5074
6866;6829
8366;6552
8708;7000
4907;6143
2917;5494
586;311
756;2130
6399;9016
7052;1459
8360;1936
6079;151
4041;3707
9761;9930
117;3201
6347;6585
7056;3785
9730;5073
8197;884
569;4620
5867;4013
4807;6182
