948;7575
5011;8494
1573;1891
1777;4058
4672;9508
8486;7831
8563;4994
47;7104
680;6875
5259;1729
2341;7107
8082;814
9010;3774
1441;2349
2028;6809
8366;8982
7075;1571
6478;4964
4629;9360
767;1975
8733;9350
3868;9371
6617;3435
317;9185
4156;297
1790;1508
9005;4790
3974;3898
1516;2818
4165;2973
274;9908
97;5105
5990;9894
1986;4509
1928;7552
6178;9902
5021;3605
4647;592
1878;8675
6047;7223
7857;8550
5637;498
9668;7543
6867;8753
3520;9623
1776;1604
4000;6862
1829;4837
7353;5053
8094;6475
1968;5039
8637;5401
4779;8855
4028;4127
885;6004
1489;6381
4218;646
28;7448
6360;9814
6562;7016
5510;744
1534;3889
7552;7974
4826;9495
3169;7752
7377;9155
7312;3839
2542;6617
8581;9069
6950;6997
8555;6827
494;6704
716;8634
1299;5646
7591;2169
2651;5889
6224;1253
1622;8671
135;9472
5971;7866
5586;253
9859;9448
4142;5432
9157;1204
1660;1451
9645;9058
6739;7375
9811;9467
5642;528
2134;3619
4964;785
960;6433
3846;8195
2012;8960
1148;2867
2518;414
3582;3938
197;4700
6868;8544
1135;5735
242;6718
4948;7547
6117;8543
4537;4646
6633;514
935;3283
2352;9097
7444;7284
3930;6823
6511;8104
5457;8181
1543;1058
5883;6942
1732;1413
3268;9011
9999;189
52;7870
8240;357
5587;1071
134;3122
872;9405
9257;3744
1987;2907
273;8119
5899;9007
27;4863
1383;1597
7512;5520
8304;7293
5213;969
4914;8174
3822;3429
8525;5076
327;2475
6941;9250
9893;8674
1747;5846
780;6777
2656;7416
8448;3423
6187;2998
5541;2160
6233;7245
3735;9314
1601;448
2769;6298
4590;1133
8281;6105
5711;7246
5494;4000
7343;8183
2307;9213
8741;543
8561;3302
7437;9827
8879;5154
764;717
3920;8905
8431;2955
389;2274
3;9481
9677;3583
4320;8
526;5071
2378;2667
9207;4073
7566;4988
1495;2415
6417;7129
6812;684
7175;4761
8302;4244
4045;5287
6944;8357
35;2650
6970;354
1809;7290
6594;9488
8935;7638
8492;1205
688;5120
8749;4855
8382;2048
9773;4282
5563;2883
4285;1698
6827;6025
5094;6397
4177;2756
3632;3571
8870;798
4422;3626
9597;2845
4508;1754
6754;1380
1166;1711
8278;2063
379;7615
4150;9890
2491;821
5521;7173
5351;977
8755;8598
5384;6564
4859;6711
8614;2660
6170;3320
5469;4080
9826;3440
5385;5481
7440;4756
5994;9388
7206;9199
175;4514
9277;4749
246;5502
6634;6168
7096;7348
3149;3067
3426;5752
1808;4029
5215;4696
7511;9421
9453;6288
5051;1726
9281;4958
2969;8946
4966;3884
7644;202
4003;4231
947;8426
3987;2061
7614;9483
3831;444
229;5283
557;939
4878;800
1535;9307
1311;537
2954;2603
9818;5377
429;4035
4659;5750
6825;157
8315;8724
6281;8655
2981;9983
3057;1771
518;7180
2409;9256
4911;705
5744;1480
6713;2330
2721;5857
4037;6602
708;9231
1692;2191
7841;8092
6501;8741
8161;13
7425;5644
7838;81
8795;9480
8356;6648
3637;5610
880;363
1766;5374
4102;763
8301;7776
2366;8958
959;9686
4355;2569
4565;7068
5688;5989
988;8698
9036;9909
2585;8370
4380;8144
8153;6728
5819;7433
1240;3002
1009;6998
9764;9
8993;9178
8196;2912
1802;8075
5117;7988
1666;5186
7396;1334
7807;9991
7711;1764
2458;7418
6791;9850
6668;3449
2917;5935
8220;4223
5561;2597
8906;2699
431;2182
4432;2843
9738;3722
2143;8432
886;661
2837;2348
5960;1651
8083;556
5751;7343
4864;8956
7546;5688
8136;469
2038;9171
9516;9409
3544;4616
3167;3933
2050;1911
6876;176
46;8979
8480;8123
9344;3913
439;9441
6889;1304
1358;5809
6010;6829
9109;5055
6566;6668
9293;7767
5509;6182
3680;749
1470;4085
4151;3264
2439;4079
5096;6519
4937;9945
5760;5144
4105;7789
9188;1189
1430;3946
7535;6988
121;4237
2573;4685
8512;7562
980;6343
1042;8759
1742;7299
6444;5339
6407;9098
7307;5308
7904;3214
951;3362
2225;7634
2623;7732
2923;4203
39;6174
9007;2254
1456;5223
3995;951
639;5202
1788;1044
271;3416
3205;9419
2127;3918
9662;9012
5321;7029
2720;8200
2567;7765
6900;2681
6692;3988
4316;5510
8256;4313
5131;2037
499;309
3879;435
1045;9094
7636;238
1449;4138
4444;8527
5609;4822
9078;5656
4710;3134
1999;1290
1765;4941
5540;3778
5615;4374
8202;5725
1698;4851
6147;9620
5448;7599
4176;3833
3163;3147
5727;456
1757;7345
1559;225
3380;3751
5308;9093
5909;8810
4246;5593
7596;1363
3146;6049
5685;8757
7968;6867
4532;2381
5925;52
1385;1075
2809;2106
3701;7379
2581;7211
4735;4687
2785;8967
7446;1137
6030;8133
5861;2895
3062;135
6367;3495
4386;2668
7532;174
3368;6928
6670;8772
2234;9723
3824;617
5850;6295
7211;3527
1659;463
8533;95
3972;7442
6366;6020
7882;4250
4136;7807
8370;4750
9143;7825
1222;8331
3866;7399
6085;4293
915;8930
515;9876
2040;8451
4989;7355
9233;5673
7115;5426
3508;8205
895;1591
6691;6975
9016;1811
9153;2064
9966;9348
3939;6808
5487;5774
720;3868
7362;3477
6527;4470
6834;834
7104;5206
3606;9148
1605;6398
6070;4299
9550;8160
9286;8359
4379;6265
7747;4523
1500;8346
9955;2688
9553;350
2071;8452
2231;7887
3963;3313
7011;1636
1364;3045
4208;5695
277;4720
653;7071
6485;7527
8816;971
4141;5226
9697;3306
22;2347
7827;762
9777;7475
9311;591
5775;6309
1093;5684
4589;1037
4202;5031
1156;8395
3458;7971
5847;8446
9580;3861
8168;9103
1515;1840
933;6489
5714;1263
2249;1608
8424;3796
9822;8375
6940;8603
785;2364
5194;6549
6615;5026
9925;7252
2384;1095
5623;7684
7058;1959
9345;8430
3278;8989
4513;1181
5115;852
1246;9160
8510;2482
8640;7483
9159;9660
2613;6594
7582;3978
8417;5733
9916;737
24;2672
276;460
7624;5596
9653;2841
9294;8889
8942;7072
6200;317
4733;4708
8365;3595
1780;325
9025;3199
3470;7494
5794;9431
6872;9033
2089;4332
9566;7665
7213;5351
8440;7285
7575;78
740;6423
1177;9188
2564;1849
1036;9484
8653;7363
5374;2901
9612;4147
5209;3747
2713;4711
6924;616
1979;2316
2989;2088
1033;7967
5887;3866
20;3295
3608;8339
9614;9634
5225;6363
6356;4566
657;594
9066;8490
2175;6419
736;5887
6709;9826
7837;4264
5219;8581
9987;178
7178;1972
5047;8902
5281;7268
4155;9290
538;8852
8268;8447
3074;3072
768;2365
2628;7999
3926;8511
1800;7828
6989;6563
4295;3289
8017;8377
2199;3438
4381;2994
3229;5311
6322;7957
9767;569
95;3347
3263;3181
8159;1648
4207;3813
6403;7058
6333;5951
1556;8250
8152;6700
2197;7141
9734;7359
7092;3653
2533;3303
755;3048
107;1343
6660;2703
8045;635
2862;6169
4271;8031
2386;6986
9897;5421
1030;949
3656;2171
4661;7201
